large 153 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/153 published, rank 1 0.0
large 155 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_glassed https://170-leaderboard.vercel.app/input/large/155 published, rank 1 0.0
large 156 1 12554.88198445573 12554.88198445573 12554.88198445573 12555_insurance https://170-leaderboard.vercel.app/input/large/156 published, rank 1 0.0
large 159 1 19529.815003314423 19529.815003314423 19529.815003314423 19530_scorched_earth https://170-leaderboard.vercel.app/input/large/159 published, rank 1 0.0
large 15 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/15 published, rank 1 0.0
large 160 1 14842.31591025766 14842.31591025766 14842.419970980998 14842_insurance https://170-leaderboard.vercel.app/input/large/160 published, rank 1 0.0
large 161 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_hyper_optimized https://170-leaderboard.vercel.app/input/large/161 published, rank 1 0.0
large 162 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_optimized https://170-leaderboard.vercel.app/input/large/162 published, rank 1 0.0
large 164 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_insurance https://170-leaderboard.vercel.app/input/large/164 published, rank 1 0.0
large 165 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_optimized https://170-leaderboard.vercel.app/input/large/165 published, rank 1 0.0
large 166 1 22149.617911531233 22149.617911531233 22149.617911531233 22150_insurance https://170-leaderboard.vercel.app/input/large/166 published, rank 1 0.0
large 168 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/168 published, rank 1 0.0
large 16 1 12716.259650403294 12716.259650403294 12716.259650403294 12716_insurance https://170-leaderboard.vercel.app/input/large/16 published, rank 1 0.0
large 170 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/170 published, rank 1 0.0
large 171 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/171 published, rank 1 0.0
large 172 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/172 published, rank 1 0.0
large 176 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/176 published, rank 1 0.0
large 179 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/179 published, rank 1 0.0
large 17 1 1607.122641476766 1607.122641476766 1607.122641476766 1607_optimized https://170-leaderboard.vercel.app/input/large/17 published, rank 1 0.0
large 180 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/180 published, rank 1 0.0
large 181 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/181 published, rank 1 0.0
large 183 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_scorched_earth https://170-leaderboard.vercel.app/input/large/183 published, rank 1 0.0
large 184 1 449.2277266951576 449.2277266951576 449.2277266951576 449_coloring https://170-leaderboard.vercel.app/input/large/184 published, rank 1 0.0
large 186 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/186 published, rank 1 0.0
large 188 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_hyper_optimized https://170-leaderboard.vercel.app/input/large/188 published, rank 1 0.0
large 189 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/189 published, rank 1 0.0
large 190 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_optimized https://170-leaderboard.vercel.app/input/large/190 published, rank 1 0.0
large 191 1 449.2277266951576 449.2277266951576 449.2277266951576 449_wrath_of_god https://170-leaderboard.vercel.app/input/large/191 published, rank 1 0.0
large 192 1 34290.26224646513 34290.26224646513 34290.26224646513 34290_hyper_optimized https://170-leaderboard.vercel.app/input/large/192 published, rank 1 0.0
large 194 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/194 published, rank 1 0.0
large 197 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_hyper_optimized https://170-leaderboard.vercel.app/input/large/197 published, rank 1 0.0
large 199 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/199 published, rank 1 0.0
large 19 1 42627.56088149561 42627.56088149561 42627.56088149561 42628_sick0 https://170-leaderboard.vercel.app/input/large/19 published, rank 1 0.0
large 1 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/1 published, rank 1 0.0
large 200 1 740.0096706164034 740.0096706164034 740.0096706164034 740_scorched_earth https://170-leaderboard.vercel.app/input/large/200 published, rank 1 0.0
large 201 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/201 published, rank 1 0.0
large 202 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_scorched_earth https://170-leaderboard.vercel.app/input/large/202 published, rank 1 0.0
large 204 1 1028.1112439467543 1028.1112439467543 1028.1112439467543 1028_wrath_of_god https://170-leaderboard.vercel.app/input/large/204 published, rank 1 0.0
large 206 1 272.8281828459045 272.8281828459045 272.8281828459045 273_scorched_earth https://170-leaderboard.vercel.app/input/large/206 published, rank 1 0.0
large 207 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/207 published, rank 1 0.0
large 208 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/208 published, rank 1 0.0
large 209 1 272.8281828459045 272.8281828459045 272.8281828459045 273_optimized https://170-leaderboard.vercel.app/input/large/209 published, rank 1 0.0
large 210 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/210 published, rank 1 0.0
large 212 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/212 published, rank 1 0.0
large 214 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_hyper_optimized https://170-leaderboard.vercel.app/input/large/214 published, rank 1 0.0
large 216 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/216 published, rank 1 0.0
large 218 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/218 published, rank 1 0.0
large 21 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/21 published, rank 1 0.0
large 221 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_hyper_optimized https://170-leaderboard.vercel.app/input/large/221 published, rank 1 0.0
large 222 1 46963.568586974725 46963.568586974725 46963.568586974725 46964_sick0 https://170-leaderboard.vercel.app/input/large/222 published, rank 1 0.0
large 225 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/225 published, rank 1 0.0
large 227 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/227 published, rank 1 0.0
large 229 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/229 published, rank 1 0.0
large 22 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/22 published, rank 1 0.0
large 230 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/230 published, rank 1 0.0
large 231 1 272.8281828459045 272.8281828459045 1219.2493960703473 1219_scorched_earth https://170-leaderboard.vercel.app/input/large/231 published, rank 1 0.0
large 232 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_hyper_optimized https://170-leaderboard.vercel.app/input/large/232 published, rank 1 0.0
large 233 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_hyper_optimized https://170-leaderboard.vercel.app/input/large/233 published, rank 1 0.0
large 234 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_hyper_optimized https://170-leaderboard.vercel.app/input/large/234 published, rank 1 0.0
large 235 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/235 published, rank 1 0.0
large 236 1 739.905609893065 739.905609893065 739.905609893065 740_hyper_optimized https://170-leaderboard.vercel.app/input/large/236 published, rank 1 0.0
large 237 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/237 published, rank 1 0.0
large 238 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/238 published, rank 1 0.0
large 239 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/239 published, rank 1 0.0
large 23 1 272.8281828459045 272.8281828459045 272.8281828459045 273_optimized_coloring https://170-leaderboard.vercel.app/input/large/23 published, rank 1 0.0
large 240 1 35517.56088149561 35517.56088149561 35517.56088149561 35518_insurance https://170-leaderboard.vercel.app/input/large/240 published, rank 1 0.0
large 241 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/241 published, rank 1 0.0
large 243 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/243 published, rank 1 0.0
large 244 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_hyper_optimized https://170-leaderboard.vercel.app/input/large/244 published, rank 1 0.0
large 246 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/246 published, rank 1 0.0
large 249 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/249 published, rank 1 0.0
large 24 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/24 published, rank 1 0.0
large 252 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/252 published, rank 1 0.0
large 254 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/254 published, rank 1 0.0
large 255 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/255 published, rank 1 0.0
large 256 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_coloring https://170-leaderboard.vercel.app/input/large/256 published, rank 1 0.0
large 257 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/257 published, rank 1 0.0
large 258 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/258 published, rank 1 0.0
large 260 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_insurance https://170-leaderboard.vercel.app/input/large/260 published, rank 1 0.0
large 27 1 3353.186573857948 3353.186573857948 3353.186573857948 3353_sheep https://170-leaderboard.vercel.app/input/large/27 published, rank 1 0.0
large 28 1 866.4500649001942 866.4500649001942 866.4500649001942 866_scorched_earth https://170-leaderboard.vercel.app/input/large/28 published, rank 1 0.0
large 29 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/29 published, rank 1 0.0
large 30 1 34188.56088149561 34188.56088149561 34188.56088149561 34189_insurance https://170-leaderboard.vercel.app/input/large/30 published, rank 1 0.0
large 31 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/31 published, rank 1 0.0
large 34 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/34 published, rank 1 0.0
large 35 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_insurance https://170-leaderboard.vercel.app/input/large/35 published, rank 1 0.0
large 36 1 449.2277266951576 449.2277266951576 1219.2493960703473 1219_scorched_earth https://170-leaderboard.vercel.app/input/large/36 published, rank 1 0.0
large 37 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_hyper_optimized https://170-leaderboard.vercel.app/input/large/37 published, rank 1 0.0
large 39 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/39 published, rank 1 0.0
large 3 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_coloring https://170-leaderboard.vercel.app/input/large/3 published, rank 1 0.0
large 41 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/41 published, rank 1 0.0
large 42 1 24470.262246465125 24470.262246465125 24470.262246465125 24470_scorched_earth https://170-leaderboard.vercel.app/input/large/42 published, rank 1 0.0
large 43 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/43 published, rank 1 0.0
large 44 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/44 published, rank 1 0.0
large 46 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/46 published, rank 1 0.0
large 47 1 24470.262246465125 24470.262246465125 24470.320038415917 24470_insurance https://170-leaderboard.vercel.app/input/large/47 published, rank 1 0.0
large 50 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/50 published, rank 1 0.0
large 51 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/51 published, rank 1 0.0
large 53 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/53 published, rank 1 0.0
large 54 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_hyper_optimized https://170-leaderboard.vercel.app/input/large/54 published, rank 1 0.0
large 55 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/55 published, rank 1 0.0
large 57 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/57 published, rank 1 0.0
large 58 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/58 published, rank 1 0.0
large 59 1 12311.259650403294 12311.259650403294 12311.259650403294 12311_insurance https://170-leaderboard.vercel.app/input/large/59 published, rank 1 0.0
large 5 1 2268.0000824216286 2268.0000824216286 2268.0000824216286 2268_scorched_earth https://170-leaderboard.vercel.app/input/large/5 published, rank 1 0.0
large 60 1 12554.881984455735 12554.881984455735 12554.881984455735 12555_glassed https://170-leaderboard.vercel.app/input/large/60 published, rank 1 0.0
large 62 1 24470.262246465125 24470.262246465125 24470.262246465125 24470_scorched_earth https://170-leaderboard.vercel.app/input/large/62 published, rank 1 0.0
large 63 1 2009.6378778446226 2009.6378778446226 2009.6378778446226 2010_hyper_optimized https://170-leaderboard.vercel.app/input/large/63 published, rank 1 0.0
large 65 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/65 published, rank 1 0.0
large 66 1 55823.56088149561 55823.56088149561 55823.56088149561 55824_insurance https://170-leaderboard.vercel.app/input/large/66 published, rank 1 0.0
large 67 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/67 published, rank 1 0.0
large 68 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/68 published, rank 1 0.0
